ID;CREDIT;GENDER;EDUCATION;MARRIAGE;AGE;PAY_1;PAY_2;DEFAULT
9747;160000;0;2;2;52;2700;2700;0
9748;100000;1;2;2;43;5010;3038;0
9749;90000;0;3;1;34;1312;1200;0
9750;50000;0;3;2;60;0;1080;0
9751;170000;1;1;2;30;5000;5000;0
9752;240000;0;1;2;32;8998;10421;0
9753;80000;0;2;2;25;1807;3560;0
9754;80000;0;1;2;30;3000;3000;0
9755;360000;0;2;1;37;0;474;0
9756;140000;1;1;1;31;2200;0;0
9757;60000;1;2;2;49;661;656;0
9758;110000;1;3;2;27;5467;4596;0
9759;160000;0;1;2;28;5600;5900;0
9760;200000;0;3;1;45;5463;100;1
9761;280000;0;2;1;29;3171;3501;0
9762;360000;1;2;1;33;0;0;0
9763;90000;0;1;2;26;0;1980;1
9764;200000;1;2;2;46;20248;45000;0
9765;50000;1;1;1;50;0;2600;1
9766;400000;0;1;1;32;8070;1154;0
9767;360000;1;1;1;49;321;5846;0
9768;150000;1;3;1;50;3151;3200;0
9769;50000;0;3;2;61;3600;0;1
9770;150000;1;2;2;35;63992;3004;0
9771;100000;0;2;2;37;324;0;1
9772;310000;0;1;1;30;1084;491;0
9773;120000;1;2;2;39;0;0;0
9774;90000;0;2;1;44;3000;5000;0
9775;150000;0;1;1;36;14042;12030;0
9776;50000;1;2;1;42;900;780;0
9777;210000;1;1;1;53;11008;2550;0
9778;300000;0;2;2;42;0;0;0
9779;110000;0;2;1;33;2100;3000;1
9780;150000;0;1;2;25;3699;69245;0
9781;210000;1;1;1;42;2271;1054;0
9782;30000;1;1;2;34;900;0;1
9783;240000;0;2;1;42;632;0;0
9784;120000;1;2;2;34;856;856;0
9785;80000;0;1;2;24;914;850;0
9786;80000;0;2;2;25;2444;0;1
9787;360000;1;1;1;32;6;7;0
9788;130000;1;1;2;34;3500;5500;1
9789;290000;1;2;1;36;0;326;0
9790;240000;0;3;1;33;7;725;0
9791;60000;1;2;2;23;0;28000;0
9792;200000;0;2;1;60;0;0;1
9793;150000;0;2;1;28;2499;3000;0
9794;300000;1;3;2;29;3087;49195;0
9795;30000;0;2;2;24;5464;0;0
9796;250000;1;2;1;40;2000;3500;1
9797;20000;1;3;2;40;1000;1000;0
9798;370000;0;1;2;34;6000;6000;0
9799;20000;0;1;2;23;100;1814;1
9800;120000;0;2;2;23;200;632;1
9801;50000;1;2;2;23;1000;1000;0
9802;190000;0;1;2;27;1500;1500;1
9803;20000;0;2;2;22;0;1600;0
9804;240000;0;2;1;42;0;2381;0
9805;150000;1;2;2;32;3000;5000;0
9806;180000;0;2;1;35;1000;3000;0
9807;180000;1;2;2;36;6000;6000;0
9808;70000;1;1;2;31;0;0;0
9809;230000;0;1;2;32;1344;4674;0
9810;360000;1;1;2;27;1300;0;0
9811;120000;0;2;2;33;2000;5000;0
9812;90000;1;3;1;49;3100;3000;1
9813;110000;1;2;1;32;1649;3513;0
9814;100000;0;3;1;53;971;1018;0
9815;90000;1;1;2;26;1500;1500;0
9816;50000;0;1;1;35;0;2000;0
9817;50000;0;2;2;53;13359;800;0
9818;180000;0;1;1;28;0;0;0
9819;50000;1;2;1;41;1000;1000;0
9820;20000;0;3;2;26;1000;600;0
9821;20000;1;2;2;26;0;6500;0
9822;20000;0;2;1;23;0;5000;0
9823;20000;1;3;2;49;20394;347;0
9824;50000;0;3;1;48;390;390;1
9825;210000;1;2;1;46;0;0;0
9826;490000;1;0;1;51;0;5143;0
9827;280000;0;1;2;28;0;4322;1
9828;200000;0;3;2;54;1362;0;0
9829;100000;0;2;2;24;0;0;1
9830;250000;1;1;2;56;0;0;0
9831;240000;1;2;2;54;0;17964;0
9832;80000;0;2;1;26;1730;1800;0
9833;100000;1;3;1;67;3260;1000;1
9834;30000;0;3;1;41;11216;14387;0
9835;180000;0;1;2;42;32;0;0
9836;80000;0;1;2;32;5100;2100;0
9837;110000;0;2;1;46;2755;2838;0
9838;180000;0;2;1;30;1000;13623;0
9839;150000;0;2;1;29;4500;3000;1
9840;50000;0;2;1;52;1000;1000;0
9841;230000;0;2;2;23;0;0;1
9842;340000;1;1;1;41;1193;25235;1
9843;30000;1;2;2;25;4100;900;1
9844;270000;0;2;1;45;5000;5000;0
9845;50000;0;1;2;36;7000;6000;0
9846;130000;0;3;1;43;2500;4100;0
9847;200000;0;1;2;27;283;1387;0
9848;360000;1;1;1;46;4004;4008;1
9849;500000;1;2;2;27;8610;3555;0
9850;100000;0;1;2;25;1000;1000;0
9851;270000;0;2;1;50;2000;2000;0
9852;100000;1;2;1;52;2625;3931;1
9853;20000;0;2;2;25;1000;6000;0
9854;50000;0;2;1;45;3000;2500;0
9855;200000;0;2;2;32;1140;293;0
9856;170000;1;1;1;44;3057;2000;1
9857;20000;0;1;2;28;19000;800;1
9858;70000;1;3;1;50;2214;0;1
9859;260000;0;1;2;38;0;0;0
9860;200000;0;1;1;28;0;0;0
9861;190000;0;1;2;25;9000;2919;0
9862;220000;1;3;1;58;0;0;0
9863;170000;0;3;2;30;1508;1600;0
9864;290000;0;1;2;47;7900;9050;0
9865;60000;0;1;2;25;1000;1005;0
9866;100000;0;3;1;50;2680;2600;1
9867;130000;0;3;1;44;948;0;0
9868;360000;1;1;1;40;1469;1833;0
9869;30000;0;2;1;38;0;0;0
9870;20000;1;3;2;28;2000;2000;1
9871;110000;0;1;2;37;0;0;1
9872;130000;0;2;2;43;2000;2000;0
9873;50000;0;2;2;23;1000;1000;0
9874;110000;1;2;1;48;2700;2901;0
9875;80000;0;1;2;25;2059;2100;0
9876;150000;0;2;1;34;2246;5435;0
9877;80000;0;2;1;29;2200;2028;0
9878;320000;1;1;2;35;12000;5000;0
9879;170000;0;1;2;35;1495;1939;0
9880;60000;0;1;2;26;1100;1052;0
9881;180000;1;1;2;23;6200;7000;1
9882;470000;1;2;2;29;3007;2001;0
9883;70000;0;3;1;47;0;2001;0
9884;280000;0;2;1;41;1630;2000;0
9885;210000;0;1;2;26;0;312;0
9886;300000;1;1;2;30;3500;12500;0
9887;140000;0;2;1;42;5100;5460;0
9888;450000;1;1;1;41;114865;6411;0
9889;160000;0;2;1;38;8565;0;0
9890;50000;0;3;1;45;0;0;0
9891;50000;1;1;2;42;519;518;0
9892;50000;1;2;1;32;3675;698;0
9893;150000;0;1;2;25;10400;5600;1
9894;90000;1;1;1;53;770;1696;0
9895;270000;0;2;1;42;113300;9000;0
9896;70000;1;1;2;36;3000;3000;0
9897;360000;1;2;2;33;110;2578;0
9898;200000;0;2;1;34;4379;0;1
9899;250000;0;1;1;42;3274;0;0
9900;360000;0;2;2;34;8000;7766;0
9901;20000;0;2;1;39;717;1000;0
9902;250000;0;1;2;28;4000;3000;1
9903;60000;0;2;2;25;0;0;1
9904;200000;1;2;2;36;0;0;0
9905;30000;0;3;2;38;1500;1500;1
9906;500000;0;1;2;39;0;0;0
9907;280000;0;3;1;45;36432;0;0
9908;200000;0;2;1;42;6935;2255;0
9909;360000;0;2;1;35;3602;1197;0
9910;50000;0;3;2;44;2000;0;1
9911;60000;1;2;2;30;2669;1032;0
9912;110000;1;2;1;42;1285;1500;0
9913;200000;0;3;1;44;4000;4000;0
9914;70000;0;2;2;39;1300;1300;0
9915;220000;0;0;1;37;5500;7250;1
9916;20000;0;1;2;24;0;0;0
9917;220000;0;1;2;27;7500;10048;0
9918;180000;1;2;1;40;2293;2295;0
9919;100000;1;2;1;53;1845;2400;1
9920;200000;0;1;1;41;15648;0;0
9921;200000;1;3;2;34;5;7269;0
9922;400000;0;1;1;38;0;349;0
9923;60000;1;1;1;38;2100;1600;0
9924;60000;1;2;2;22;680;700;0
9925;210000;0;2;1;37;213;825;0
9926;200000;1;1;1;32;1000;400;0
9927;50000;0;1;2;29;0;2900;0
9928;300000;0;1;2;38;0;1626;1
9929;510000;0;1;1;48;8600;3365;0
9930;160000;0;1;2;32;0;0;0
9931;50000;0;2;1;36;991;5782;0
9932;220000;0;1;2;32;9203;15765;0
9933;20000;1;2;2;22;0;500;1
9934;410000;1;1;2;31;0;0;1
9935;50000;0;2;1;25;1000;2000;1
9936;50000;1;3;1;38;368;372;0
9937;50000;1;3;1;48;500;500;0
9938;70000;0;2;2;29;4170;1000;0
9939;120000;1;2;2;25;2589;3000;0
9940;170000;1;2;1;30;200;416;0
9941;160000;1;1;1;51;0;2500;1
9942;30000;0;2;2;22;3500;694;0
9943;10000;0;2;1;40;1000;1000;0
9944;160000;0;2;1;33;10000;6160;0
9945;20000;1;2;2;33;0;1546;0
9946;250000;0;1;2;35;532;2948;0
9947;30000;0;2;2;26;791;1699;1
9948;180000;0;1;2;29;3500;2700;0
9949;240000;0;2;2;34;3500;3228;1
9950;30000;0;2;2;25;2000;0;0
9951;50000;0;1;2;28;569;718;0
9952;280000;0;2;2;24;5470;0;1
9953;20000;1;1;2;37;1000;0;1
9954;130000;0;3;1;54;2368;2200;0
9955;70000;1;1;2;29;1000;20000;1
9956;180000;0;2;1;32;0;1650;0
9957;320000;1;1;1;46;11465;7537;0
9958;30000;0;2;1;33;1238;0;1
9959;280000;0;2;2;33;0;0;0
9960;80000;0;2;2;50;2984;3000;0
9961;140000;0;2;2;27;5500;5900;0
9962;180000;1;2;1;27;6315;6432;0
9963;20000;1;2;2;55;0;0;0
9964;420000;0;1;2;29;7096;20261;0
9965;200000;0;1;2;29;66;65437;1
9966;140000;0;1;2;25;3000;3000;0
9967;170000;0;3;2;33;6127;6550;0
9968;30000;0;2;2;24;0;2000;0
9969;50000;0;1;2;26;6954;500;0
9970;150000;0;1;1;45;3678;3793;0
9971;30000;1;2;2;30;206;0;1
9972;50000;1;3;2;38;5000;2000;0
9973;300000;0;1;2;39;0;0;1
9974;80000;0;3;0;34;0;0;0
9975;50000;0;1;2;27;5000;5000;0
9976;110000;0;2;1;41;3530;4000;0
9977;110000;0;1;2;32;0;0;0
9978;390000;0;1;1;34;66000;0;0
9979;200000;1;3;2;46;396;396;0
9980;30000;1;1;1;38;0;0;1
9981;230000;1;1;2;30;5000;5000;0
9982;210000;0;1;1;44;780;0;0
9983;30000;0;2;1;54;2662;1542;0
9984;130000;0;3;1;41;2368;5000;0
9985;130000;1;3;2;37;0;0;0
9986;480000;0;1;2;27;500;500;0
9987;160000;0;1;1;37;2412;2271;0
9988;10000;1;1;2;27;1009;1000;0
9989;360000;0;2;2;33;1541;1389;0
9990;260000;0;2;1;28;10000;14098;0
9991;330000;0;2;1;45;1309;1243;0
9992;30000;0;2;1;47;0;0;1
9993;80000;1;2;1;31;0;0;1
9994;120000;0;2;1;29;0;2777;1
9995;170000;1;2;2;30;193;0;1
9996;140000;0;1;2;31;0;0;0
9997;80000;0;2;2;37;0;0;0
9998;200000;1;3;1;44;10000;27080;0
9999;80000;0;2;2;26;0;0;1
10000;230000;1;2;1;36;3000;3000;0
10001;260000;0;1;1;40;0;0;0
10002;50000;0;2;2;28;390;885;0
10003;340000;1;2;1;35;0;0;0
10004;50000;1;1;2;39;1234;1000;0
10005;200000;0;3;2;45;1768;6137;0
10006;280000;0;2;2;36;2987;3623;0
10007;170000;1;2;2;35;4000;8000;0
10008;100000;0;2;1;38;1369;3100;0
10009;360000;0;1;1;48;0;0;1
10010;30000;0;1;2;23;8057;6000;1
10011;150000;0;2;2;26;462;103;0
10012;50000;1;2;2;29;6000;5000;0
10013;40000;0;1;2;35;5000;5000;0
10014;30000;1;3;2;58;0;0;0
10015;140000;0;1;1;35;2000;3000;0
10016;150000;1;2;2;30;24677;4896;0
10017;150000;0;2;2;37;5000;3000;0
10018;360000;0;1;2;47;11500;0;0
10019;170000;1;2;2;43;2265;2188;0
10020;50000;1;1;2;26;1800;4603;1
10021;260000;0;1;1;43;2236;0;0
10022;350000;0;3;1;32;3062;0;0
10023;210000;0;2;1;41;0;0;0
10024;50000;0;2;1;39;0;0;0
10025;170000;1;2;1;46;3050;2600;1
10026;50000;0;2;2;24;1510;1400;1
10027;50000;0;2;1;32;1200;2500;0
10028;280000;0;2;2;33;0;21339;0
10029;430000;1;2;2;42;1161;1943;0
10030;340000;0;1;2;30;47258;983;0
10031;310000;0;1;2;32;9141;5122;0
10032;120000;1;1;1;41;1248;0;0
10033;200000;1;2;2;27;2424;671;1
10034;500000;0;2;2;41;8986;0;0
10035;270000;1;3;1;53;4500;3000;1
10036;190000;1;1;2;26;3500;3500;0
10037;340000;0;3;1;37;9481;12657;0
10038;390000;0;3;2;30;6601;5700;0
10039;90000;0;1;2;31;1000;4000;0
10040;200000;0;2;1;27;11000;10043;0
10041;230000;0;1;1;43;43998;52;0
10042;100000;0;3;1;39;9920;8633;0
10043;30000;0;1;2;24;1166;0;1
10044;50000;1;2;1;50;303;313;0
10045;200000;0;1;1;44;0;0;0
10046;50000;0;2;1;39;1000;2000;0
10047;130000;1;2;2;31;1000;1000;1
10048;260000;1;2;1;46;1000;1000;0
10049;80000;0;1;1;28;3589;8209;0
10050;20000;1;2;2;30;780;0;0
10051;160000;0;2;1;27;3000;3000;0
10052;70000;0;3;2;24;2243;1058;0
10053;70000;1;1;2;26;311;343;0
10054;400000;1;1;2;38;50000;0;1
10055;30000;1;1;2;26;8000;0;0
10056;240000;0;1;2;35;5000;10000;0
10057;40000;0;2;1;43;806;862;0
10058;510000;0;3;1;61;6508;50000;0
10059;20000;0;2;2;23;352;1139;0
10060;80000;1;2;2;26;0;0;0
10061;10000;0;1;1;37;0;0;0
10062;50000;0;3;1;61;0;887;0
10063;200000;1;2;1;31;991;1032;0
10064;140000;1;3;1;59;10000;0;0
10065;60000;1;2;2;28;27826;1300;1
10066;100000;1;1;2;27;0;354;1
10067;30000;0;2;1;34;1025;1100;0
10068;500000;1;2;1;42;2029;0;0
10069;420000;0;2;2;31;1700;1622;0
10070;130000;0;2;1;36;5000;10200;1
10071;360000;0;1;1;56;0;0;0
10072;150000;0;1;2;36;2434;29139;0
10073;360000;1;1;2;33;899;1172;0
10074;230000;0;2;2;29;3000;2500;0
10075;180000;0;1;1;31;0;228;0
10076;160000;0;1;1;34;1630;0;1
10077;250000;0;2;1;43;24;51800;0
10078;170000;1;3;1;40;2899;2102;0
10079;100000;0;2;1;28;3754;3806;0
10080;200000;0;1;1;37;7377;2000;1
10081;60000;0;2;1;53;2000;1000;0
10082;300000;1;1;1;44;1500;3000;0
10083;290000;1;2;2;29;200;6000;0
10084;30000;0;2;2;23;1934;1824;0
10085;340000;1;2;1;35;3163;3209;0
10086;90000;1;2;2;31;2000;2000;0
10087;140000;0;1;2;28;3717;8000;1
10088;150000;1;1;2;31;1000;704;0
10089;70000;1;3;1;47;0;1866;1
10090;750000;0;1;1;41;2705;50854;0
10091;200000;0;2;2;26;4017;7921;0
10092;230000;0;2;1;39;4187;4327;1
10093;180000;0;3;1;43;13315;9000;0
10094;210000;0;2;1;40;1500;2500;0
10095;170000;1;2;2;31;3046;5000;0
10096;30000;0;2;2;26;0;1150;0
10097;30000;1;1;2;24;1260;819;0
10098;90000;0;2;1;33;5348;3700;0
10099;50000;0;2;1;30;1088;1123;1
10100;240000;0;1;2;28;14944;968;1
10101;280000;0;1;1;63;0;1420;0
10102;410000;0;3;2;31;0;0;0
10103;30000;0;2;1;42;245;658;1
10104;260000;1;1;1;40;0;80;0
10105;30000;0;2;1;51;691;713;0
10106;10000;1;2;1;23;1000;0;0
10107;290000;1;1;1;41;0;0;0
10108;150000;0;1;2;37;0;0;1
10109;30000;1;2;1;24;1027;1066;0
10110;360000;0;1;2;44;30000;10000;0
10111;240000;0;2;1;47;0;0;0
10112;60000;1;1;2;28;547;0;1
10113;50000;0;2;2;31;0;2385;0
10114;50000;0;1;2;42;0;0;0
10115;50000;1;2;2;29;5000;5000;0
10116;10000;1;2;2;24;1000;0;1
10117;110000;0;3;1;48;739;1560;1
10118;220000;0;1;2;29;1125;0;0
10119;400000;0;3;1;44;5700;1000;0
10120;90000;0;2;2;26;3143;2700;0
10121;150000;0;3;1;48;10000;0;1
10122;80000;0;2;2;26;0;2700;0
10123;50000;1;3;2;23;170;0;0
10124;50000;1;2;2;33;510;503;0
10125;20000;1;2;1;38;1000;471;0
10126;50000;1;2;2;29;2000;1000;0
10127;140000;0;2;2;27;5000;3000;0
10128;280000;0;1;1;36;2649;0;1
10129;130000;0;2;1;37;0;2700;1
10130;70000;0;1;1;25;398;0;0
10131;470000;1;1;1;38;5504;5655;0
10132;500000;1;2;2;33;20058;20127;0
10133;40000;1;2;2;35;1100;0;0
10134;40000;0;2;1;45;4;603;0
10135;50000;0;1;1;22;7916;0;0
10136;40000;0;1;2;24;780;0;1
10137;50000;0;2;2;26;628;775;0
10138;310000;0;2;2;44;1889;3367;0
10139;140000;0;2;2;34;2038;0;1
10140;80000;0;2;2;27;20202;726;1
10141;210000;1;2;2;26;0;1290;1
10142;50000;0;1;2;23;1000;1000;0
10143;400000;1;1;2;39;0;4800;0
10144;60000;0;2;1;36;5000;12217;0
10145;160000;0;3;2;54;1690;0;0
10146;400000;1;1;2;31;2128;3009;0
10147;450000;0;1;1;46;2312;6909;1
10148;20000;0;3;2;35;0;500;0
10149;50000;0;2;1;47;3600;0;0
10150;200000;0;2;1;41;0;0;1
10151;160000;1;1;2;42;0;0;0
10152;60000;0;2;2;48;0;2400;1
10153;280000;0;2;2;30;2601;3135;0
10154;200000;0;2;2;28;0;0;0
10155;100000;1;2;1;56;3000;3200;0
10156;10000;0;1;2;22;0;948;1
10157;80000;1;1;2;28;2000;1800;1
10158;440000;1;1;2;35;12445;13183;1
10159;500000;0;2;2;36;17223;7645;0
10160;20000;1;3;2;24;1000;0;0
10161;500000;0;1;2;30;3377;441;0
10162;30000;1;1;2;24;504;300;0
10163;180000;0;1;2;32;326;1005;0
10164;120000;0;1;2;23;1551;2000;0
10165;120000;0;3;2;50;4000;3000;1
10166;140000;1;2;1;40;3200;3200;0
10167;60000;1;2;2;26;2100;1200;1
10168;10000;0;2;2;22;264;264;1
10169;120000;0;1;1;39;5000;7553;0
10170;70000;0;2;2;26;1500;1500;0
10171;330000;0;1;2;28;0;1685;0
10172;70000;0;2;2;40;5505;3000;0
10173;410000;0;3;1;48;11100;16615;0
10174;360000;1;1;1;57;0;380;0
10175;200000;1;1;2;28;0;0;0
10176;20000;0;3;1;34;1050;0;0
10177;90000;0;3;1;49;0;272;0
10178;60000;0;2;1;30;1375;1403;0
10179;120000;1;1;2;34;0;2000;0
10180;210000;0;1;2;30;830;0;0
10181;40000;0;2;2;25;2311;1100;1
10182;130000;0;3;1;42;2410;7639;0
10183;150000;0;1;2;38;0;0;0
10184;30000;1;2;1;39;3000;2327;1
10185;380000;1;3;1;52;15022;29000;0
10186;150000;0;3;1;40;2500;2500;1
10187;50000;0;1;2;22;1302;1191;1
10188;170000;1;1;2;27;5000;5000;0
10189;360000;1;3;1;41;498;498;1
10190;500000;0;1;1;38;15000;9494;0
10191;200000;0;1;2;36;0;3045;0
10192;240000;0;1;1;33;939;1193;0
10193;210000;0;2;1;38;307;614;0
10194;110000;0;2;1;28;2710;5227;0
10195;10000;1;3;1;46;0;0;1
10196;180000;0;1;2;34;0;0;0
10197;50000;0;2;1;41;1500;0;0
10198;180000;1;1;2;32;3042;1161;0
10199;40000;0;2;2;24;2000;2000;1
10200;50000;1;1;2;25;0;1002;0
10201;200000;0;1;2;29;140;0;0
10202;120000;0;1;2;27;41150;0;0
10203;90000;1;3;1;62;1680;1734;0
10204;130000;1;2;2;32;4000;4000;0
10205;120000;0;2;2;48;2933;6000;0
10206;350000;0;1;1;46;20036;5000;0
10207;200000;1;1;2;28;447;9007;0
10208;80000;1;2;2;26;4000;5000;0
10209;50000;0;1;0;45;0;4881;0
10210;20000;0;2;2;46;1000;1000;0
10211;90000;0;2;2;31;0;1400;0
10212;160000;0;2;1;34;2000;1000;1
10213;50000;1;3;1;41;1000;12000;0
10214;220000;0;1;2;30;500;0;0
10215;70000;0;1;1;29;2800;2600;0
10216;30000;1;3;1;52;0;0;0
10217;80000;0;3;1;46;19;9346;1
10218;10000;1;2;2;23;9478;0;0
10219;80000;0;2;1;46;102;35;0
10220;50000;1;3;2;25;472;435;0
10221;60000;1;1;0;47;1500;2013;0
10222;50000;1;2;2;41;1597;2000;0
10223;80000;0;3;2;26;3500;8000;0
10224;120000;1;2;2;32;3069;3001;0
10225;80000;0;3;0;60;250;800;0
10226;110000;1;1;2;33;2200;2200;0
10227;140000;0;3;1;51;1447;2000;0
10228;50000;0;2;2;22;1000;1000;0
10229;50000;1;3;1;38;990;1023;0
10230;320000;1;1;1;42;10029;10470;0
10231;140000;1;2;1;38;10800;4800;0
10232;180000;0;2;2;35;1809;2067;0
10233;50000;1;2;2;25;1500;1000;1
10234;310000;1;2;1;36;2000;5000;0
10235;50000;0;1;2;23;0;1243;0
10236;160000;1;3;1;62;2000;0;0
10237;220000;0;2;1;33;1341;8171;0
10238;140000;1;2;1;41;0;6000;0
10239;50000;1;1;1;49;1500;1500;0
10240;60000;1;2;2;24;1690;1473;0
10241;20000;1;3;2;28;0;2000;1
10242;100000;0;1;1;27;1500;3300;0
10243;150000;0;3;1;29;3361;3469;0
10244;260000;1;2;2;30;326;476;0
10245;50000;1;3;1;38;2000;2000;0
10246;320000;1;1;2;29;5036;20004;0
10247;180000;1;2;1;35;3000;3100;0
10248;120000;0;2;1;35;0;54683;1
10249;500000;0;1;1;41;0;2000;0
10250;220000;1;1;1;32;0;0;0
10251;50000;1;2;2;26;0;0;0
10252;180000;0;3;1;56;440;440;1
10253;230000;0;2;2;33;13242;1782;0
10254;220000;0;1;2;36;3750;0;0
10255;160000;1;2;1;41;0;0;1
10256;50000;1;1;2;23;940;0;0
10257;100000;1;2;1;41;8000;4300;0
10258;360000;1;1;1;32;8454;3093;0
10259;160000;0;2;1;38;6000;6000;0
10260;100000;0;1;2;25;3195;3732;0
10261;170000;0;1;2;24;3760;4000;0
10262;80000;0;2;2;26;56500;2500;0
10263;50000;1;2;1;44;1500;1100;0
10264;500000;0;2;1;32;0;0;0
10265;20000;1;1;0;47;0;408;0
10266;30000;0;2;2;26;700;650;0
10267;60000;0;1;2;30;0;0;0
10268;360000;1;1;1;44;7664;19423;0
10269;240000;1;1;1;50;2300;2300;0
10270;50000;0;3;1;36;45554;2100;0
10271;50000;1;2;2;46;655;688;0
10272;60000;0;3;1;29;3000;1100;0
10273;210000;0;1;2;25;0;0;0
10274;330000;1;2;1;42;0;435;0
10275;90000;0;1;2;25;5042;0;0
10276;380000;0;1;2;27;1004;3000;0
10277;500000;0;2;1;34;2000;3450;0
10278;30000;0;3;1;35;3008;3136;0
10279;50000;1;2;2;33;0;2000;1
10280;360000;0;1;1;33;8581;7991;0
10281;310000;0;1;2;28;3000;512;0
10282;60000;0;2;2;26;3200;1000;0
10283;120000;0;3;1;47;3007;3000;0
10284;140000;0;1;1;33;915;788;0
10285;220000;0;1;1;41;2000;3000;0
10286;400000;1;1;2;29;30153;12029;0
10287;50000;0;2;1;56;1000;1000;0
10288;80000;1;2;2;35;19980;173;1
10289;150000;0;3;1;33;3300;300;0
10290;50000;1;1;2;26;1100;1500;0
10291;50000;0;2;1;50;1000;1100;0
10292;210000;1;2;2;25;886;912;0
10293;90000;1;1;2;30;2000;4000;0
10294;320000;1;1;2;31;4000;4019;0
10295;180000;0;3;2;29;0;0;0
10296;310000;1;2;2;24;4348;3407;0
10297;50000;0;2;2;23;1666;1725;0
10298;120000;1;1;2;41;4500;7900;0
10299;150000;0;2;2;36;6344;4998;0
10300;20000;1;2;1;47;0;4350;0
10301;180000;0;3;1;43;1642;2000;0
10302;120000;0;2;1;39;4200;4300;0
10303;100000;1;1;2;27;0;429;0
10304;210000;0;1;1;51;0;0;0
10305;100000;0;2;2;23;3264;10398;0
10306;120000;0;2;1;41;2050;804;0
10307;190000;0;3;1;54;1580;556;0
10308;80000;1;0;2;30;0;0;0
10309;70000;1;2;1;34;414;229;0
10310;60000;1;2;2;42;2500;62731;1
10311;50000;0;1;2;25;0;0;0
10312;110000;0;2;1;45;1700;1900;0
10313;200000;0;1;2;47;8586;4291;0
10314;210000;0;1;2;33;25478;9485;0
10315;30000;1;3;1;50;2000;0;1
10316;160000;0;1;2;32;0;0;1
10317;20000;0;3;2;23;2000;0;1
10318;70000;1;2;2;42;2660;2879;0
10319;260000;0;3;1;51;37708;303;0
10320;260000;0;2;2;51;7000;10000;0
10321;50000;0;3;2;54;2000;2000;0
10322;170000;0;2;2;26;1000;1000;0
10323;20000;1;2;2;25;574;423;0
10324;40000;0;1;2;24;600;1000;0
10325;220000;1;3;1;39;3047;5000;0
10326;30000;0;2;1;23;3500;2000;1
10327;20000;1;2;2;22;380;0;1
10328;120000;0;1;2;34;3730;9076;0
10329;110000;0;1;2;32;0;8000;0
10330;170000;0;2;1;23;4002;4093;0
10331;90000;0;1;2;32;1176;1367;1
10332;140000;1;1;2;35;0;0;0
10333;200000;1;2;1;41;1110;1000;1
10334;50000;1;2;2;27;2000;2044;0
10335;70000;0;2;2;23;41;19995;0
10336;50000;0;2;1;45;0;1000;0
10337;20000;1;2;2;57;1600;900;0
10338;20000;0;2;1;47;1700;1000;1
10339;200000;1;1;2;32;0;3000;1
10340;460000;1;1;2;28;3284;732;0
10341;140000;0;1;2;28;0;50000;0
10342;240000;1;1;0;65;1000;0;0
10343;70000;0;2;1;53;0;0;0
10344;410000;0;1;1;53;1842;1129;0
10345;90000;1;2;2;28;1748;1892;0
10346;260000;1;2;1;35;400;400;0
10347;260000;1;3;1;53;4726;2966;0
10348;200000;1;3;1;36;5004;1540;1
10349;500000;1;1;2;35;128406;0;0
10350;20000;1;1;1;35;500;500;1
10351;20000;1;2;2;40;384;392;1
10352;20000;0;2;2;24;370;350;0
10353;360000;1;3;1;58;780;0;0
10354;20000;1;2;2;43;0;1015;1
10355;30000;1;2;2;25;0;700;1
10356;180000;1;1;1;44;282;0;0
10357;30000;1;3;1;48;2100;0;0
10358;190000;0;0;1;48;2800;2366;0
10359;220000;0;1;2;35;4000;6542;0
10360;40000;1;1;1;37;0;0;0
10361;100000;1;1;1;30;4000;3500;1
10362;30000;0;1;2;41;2000;5000;0
10363;60000;0;3;2;40;1044;1065;0
10364;80000;0;2;2;28;2000;2000;0
10365;180000;0;2;1;41;1500;2000;0
10366;90000;0;2;2;32;0;1;0
10367;230000;0;1;2;32;0;0;0
10368;90000;0;2;2;26;2500;2451;1
10369;290000;0;2;1;39;316;316;0
10370;100000;0;2;1;58;2839;3000;1
10371;360000;0;1;1;37;0;0;0
10372;100000;1;2;2;28;1700;2100;0
10373;200000;0;1;2;33;0;0;0
10374;70000;0;1;2;30;1000;701;0
10375;200000;0;2;2;26;0;0;0
10376;70000;0;1;2;24;2609;2574;0
10377;460000;0;2;2;33;0;0;0
10378;80000;0;2;1;47;0;0;0
10379;90000;0;2;1;49;13982;4105;0
10380;310000;0;1;2;29;0;0;0
10381;310000;0;1;1;38;0;0;1
10382;50000;0;2;2;29;1200;1000;0
10383;220000;0;1;2;30;16000;5000;0
10384;70000;0;1;2;25;2000;3000;0
10385;60000;1;1;1;34;2000;1600;0
10386;450000;1;1;1;54;0;0;0
10387;20000;0;1;2;29;0;214;0
10388;420000;0;1;2;33;4031;3859;1
10389;10000;1;2;2;22;315;476;1
10390;20000;0;2;1;25;0;0;1
10391;200000;0;2;2;49;7260;6100;1
10392;80000;0;2;1;25;2182;4700;0
10393;80000;1;3;2;30;154;147;1
10394;60000;1;1;2;23;1473;1521;0
10395;230000;1;1;2;28;326;1176;0
10396;100000;1;1;2;30;3383;4380;0
10397;200000;1;1;2;29;0;0;1
10398;110000;1;1;2;26;18236;1500;0
10399;50000;1;2;2;22;0;0;0
10400;260000;1;1;1;53;1930;4304;1
10401;220000;0;1;2;32;7200;7700;0
10402;200000;1;1;1;32;0;1569;0
